index,review_title,reviewed_at,reviewed_by,images,crawled_at,url,hotel_name,hotel_url,avg_rating,nationality,rating,review_text,raw_review_text,tags,meta,word_count
14764,Superb,2020-08-31,Olena,,"07/20/2021, 01:42:44",https://www.booking.com/reviews/be/hotel/motel-one-brussels.en-gb.html?label=gen173nr-1DCA0oFUISbW90ZWwtb25lLWJydXNzZWxzSDNYBGhsiAEBmAEJuAEHyAEN2AED6AEBiAIBqAIDuAKaudeHBsACAdICJGJhMDdlODVkLWU0ZWUtNDc5My05M2JiLTEzZjBiNGFkZmMzOdgCBOACAQ;sid=cb78d8489b9c18246aa9830225a71862;customer_type=total&hp_nav=0&keep_landing=1&order=featuredreviews&page=1&r_lang=en&rows=75&,Motel One Brussels,https://www.booking.com/hotel/be/motel-one-brussels.en-gb.html?label=gen173nr-1DCA0oFUISbW90ZWwtb25lLWJydXNzZWxzSDNYBGhsiAEBmAEJuAEHyAEN2AED6AEBiAIBqAIDuAKaudeHBsACAdICJGJhMDdlODVkLWU0ZWUtNDc5My05M2JiLTEzZjBiNGFkZmMzOdgCBOACAQ;sid=cb78d8489b9c18246aa9830225a71862,8.9,Spain,9.0,Super friendly staff; great location.,"<p class=""review_pos ""><svg aria-label=""Positive point"" class=""bk-icon -fonticon-plus review_item_icon"" fill=""#008009"" height=""14"" role=""img"" width=""14"" viewbox=""0 0 32 32"" aria-hidden=""true"" focusable=""false"">
  <path d=""M32 16c0 8.836-7.162 16-16 16-8.834 0-16-5.74-16-16C0 6.451 7.166 0 16 0c8.838 0 16 7.162 16 16zm-6.4-2.585c0-.369-.031-.616-.4-.616h-5.998V7.018c0-.369-.297-.62-.666-.62h-5.068c-.369 0-.666.251-.666.62v5.781H6.901c-.369 0-.499.247-.499.616v5.118c0 .369.132.666.499.666H12.8v5.833c0 .369.297.565.666.565h5.068c.369 0 .666-.196.666-.565v-5.833h5.998c.369 0 .4-.297.4-.666v-5.118z""></path>
</svg><span itemprop=""reviewBody"">Super friendly staff; great location. </span></p>",Leisure trip~Family with young children~Queen Room~Stayed 1 night~Submitted via mobile,"{'language': 'en-gb', 'source': 'https://www.booking.com'}",5
14779,Exceptional,2020-08-28,Northern,,"07/20/2021, 01:42:46",https://www.booking.com/reviews/be/hotel/motel-one-brussels.en-gb.html?label=gen173nr-1DCA0oFUISbW90ZWwtb25lLWJydXNzZWxzSDNYBGhsiAEBmAEJuAEHyAEN2AED6AEBiAIBqAIDuAKaudeHBsACAdICJGJhMDdlODVkLWU0ZWUtNDc5My05M2JiLTEzZjBiNGFkZmMzOdgCBOACAQ;sid=cb78d8489b9c18246aa9830225a71862;customer_type=total&hp_nav=0&keep_landing=1&order=featuredreviews&page=1&r_lang=en&rows=75&,Motel One Brussels,https://www.booking.com/hotel/be/motel-one-brussels.en-gb.html?label=gen173nr-1DCA0oFUISbW90ZWwtb25lLWJydXNzZWxzSDNYBGhsiAEBmAEJuAEHyAEN2AED6AEBiAIBqAIDuAKaudeHBsACAdICJGJhMDdlODVkLWU0ZWUtNDc5My05M2JiLTEzZjBiNGFkZmMzOdgCBOACAQ;sid=cb78d8489b9c18246aa9830225a71862,8.9,Belgium,10.0,"NA, Quiet and good service","<p class=""review_neg ""><svg aria-label=""Negative point"" class=""bk-icon -fonticon-removecircle review_item_icon"" fill=""#BDBDBD"" height=""14"" role=""img"" width=""14"" viewbox=""0 0 32 32"" aria-hidden=""true"" focusable=""false""><path d=""m16 0c-8.84 0-16 7.16-16 16s7.16 16 16 16 16-7.16 16-16-7.16-16-16-16zm8 17.6h-16v-3.2h16z""></path></svg><span itemprop=""reviewBody"">NA</span></p>,<p class=""review_pos ""><svg aria-label=""Positive point"" class=""bk-icon -fonticon-plus review_item_icon"" fill=""#008009"" height=""14"" role=""img"" width=""14"" viewbox=""0 0 32 32"" aria-hidden=""true"" focusable=""false"">
  <path d=""M32 16c0 8.836-7.162 16-16 16-8.834 0-16-5.74-16-16C0 6.451 7.166 0 16 0c8.838 0 16 7.162 16 16zm-6.4-2.585c0-.369-.031-.616-.4-.616h-5.998V7.018c0-.369-.297-.62-.666-.62h-5.068c-.369 0-.666.251-.666.62v5.781H6.901c-.369 0-.499.247-.499.616v5.118c0 .369.132.666.499.666H12.8v5.833c0 .369.297.565.666.565h5.068c.369 0 .666-.196.666-.565v-5.833h5.998c.369 0 .4-.297.4-.666v-5.118z""></path>
</svg><span itemprop=""reviewBody"">Quiet and good service </span></p>",Leisure trip~Solo traveller~Queen Room~Stayed 6 nights~Submitted via mobile,"{'language': 'en-gb', 'source': 'https://www.booking.com'}",5
14795,Motel one standard erfüllt.,2020-08-19,Laura,,"07/20/2021, 01:42:47",https://www.booking.com/reviews/be/hotel/motel-one-brussels.en-gb.html?label=gen173nr-1DCA0oFUISbW90ZWwtb25lLWJydXNzZWxzSDNYBGhsiAEBmAEJuAEHyAEN2AED6AEBiAIBqAIDuAKaudeHBsACAdICJGJhMDdlODVkLWU0ZWUtNDc5My05M2JiLTEzZjBiNGFkZmMzOdgCBOACAQ;sid=cb78d8489b9c18246aa9830225a71862;customer_type=total&hp_nav=0&keep_landing=1&order=featuredreviews&page=1&r_lang=en&rows=75&,Motel One Brussels,https://www.booking.com/hotel/be/motel-one-brussels.en-gb.html?label=gen173nr-1DCA0oFUISbW90ZWwtb25lLWJydXNzZWxzSDNYBGhsiAEBmAEJuAEHyAEN2AED6AEBiAIBqAIDuAKaudeHBsACAdICJGJhMDdlODVkLWU0ZWUtNDc5My05M2JiLTEzZjBiNGFkZmMzOdgCBOACAQ;sid=cb78d8489b9c18246aa9830225a71862,8.9,Germany,8.0,No personal parking space for customers.,"<p class=""review_neg ""><svg aria-label=""Negative point"" class=""bk-icon -fonticon-removecircle review_item_icon"" fill=""#BDBDBD"" height=""14"" role=""img"" width=""14"" viewbox=""0 0 32 32"" aria-hidden=""true"" focusable=""false""><path d=""m16 0c-8.84 0-16 7.16-16 16s7.16 16 16 16 16-7.16 16-16-7.16-16-16-16zm8 17.6h-16v-3.2h16z""></path></svg><span itemprop=""reviewBody"">No personal parking space for customers.</span></p>",Leisure trip~Solo traveller~Standard Double Room~Stayed 2 nights~Submitted via mobile,"{'language': 'en-gb', 'source': 'https://www.booking.com'}",6
14809,"Prime location, good value for money!",2020-08-18,Daniel,,"07/20/2021, 01:42:49",https://www.booking.com/reviews/be/hotel/motel-one-brussels.en-gb.html?label=gen173nr-1DCA0oFUISbW90ZWwtb25lLWJydXNzZWxzSDNYBGhsiAEBmAEJuAEHyAEN2AED6AEBiAIBqAIDuAKaudeHBsACAdICJGJhMDdlODVkLWU0ZWUtNDc5My05M2JiLTEzZjBiNGFkZmMzOdgCBOACAQ;sid=cb78d8489b9c18246aa9830225a71862;customer_type=total&hp_nav=0&keep_landing=1&order=featuredreviews&page=1&r_lang=en&rows=75&,Motel One Brussels,https://www.booking.com/hotel/be/motel-one-brussels.en-gb.html?label=gen173nr-1DCA0oFUISbW90ZWwtb25lLWJydXNzZWxzSDNYBGhsiAEBmAEJuAEHyAEN2AED6AEBiAIBqAIDuAKaudeHBsACAdICJGJhMDdlODVkLWU0ZWUtNDc5My05M2JiLTEzZjBiNGFkZmMzOdgCBOACAQ;sid=cb78d8489b9c18246aa9830225a71862,8.9,Germany,8.0,"It was very warm in the rooms because the AC was turned off due to the Covid-19 pandemic. We were glad though that the windows opened., Dealt very well with the Covid-19 challenges and we had a good time.","<p class=""review_neg ""><svg aria-label=""Negative point"" class=""bk-icon -fonticon-removecircle review_item_icon"" fill=""#BDBDBD"" height=""14"" role=""img"" width=""14"" viewbox=""0 0 32 32"" aria-hidden=""true"" focusable=""false""><path d=""m16 0c-8.84 0-16 7.16-16 16s7.16 16 16 16 16-7.16 16-16-7.16-16-16-16zm8 17.6h-16v-3.2h16z""></path></svg><span itemprop=""reviewBody"">It was very warm in the rooms because the AC was turned off due to the Covid-19 pandemic. We were glad though that the windows opened.</span></p>,<p class=""review_pos ""><svg aria-label=""Positive point"" class=""bk-icon -fonticon-plus review_item_icon"" fill=""#008009"" height=""14"" role=""img"" width=""14"" viewbox=""0 0 32 32"" aria-hidden=""true"" focusable=""false"">
  <path d=""M32 16c0 8.836-7.162 16-16 16-8.834 0-16-5.74-16-16C0 6.451 7.166 0 16 0c8.838 0 16 7.162 16 16zm-6.4-2.585c0-.369-.031-.616-.4-.616h-5.998V7.018c0-.369-.297-.62-.666-.62h-5.068c-.369 0-.666.251-.666.62v5.781H6.901c-.369 0-.499.247-.499.616v5.118c0 .369.132.666.499.666H12.8v5.833c0 .369.297.565.666.565h5.068c.369 0 .666-.196.666-.565v-5.833h5.998c.369 0 .4-.297.4-.666v-5.118z""></path>
</svg><span itemprop=""reviewBody"">Dealt very well with the Covid-19 challenges and we had a good time.</span></p>",Business trip~Group~Queen Room~Stayed 1 night,"{'language': 'en-gb', 'source': 'https://www.booking.com'}",39
14823,Exceeded expectations,2020-08-17,Joshua,,"07/20/2021, 01:42:51",https://www.booking.com/reviews/be/hotel/motel-one-brussels.en-gb.html?label=gen173nr-1DCA0oFUISbW90ZWwtb25lLWJydXNzZWxzSDNYBGhsiAEBmAEJuAEHyAEN2AED6AEBiAIBqAIDuAKaudeHBsACAdICJGJhMDdlODVkLWU0ZWUtNDc5My05M2JiLTEzZjBiNGFkZmMzOdgCBOACAQ;sid=cb78d8489b9c18246aa9830225a71862;customer_type=total&hp_nav=0&keep_landing=1&order=featuredreviews&page=1&r_lang=en&rows=75&,Motel One Brussels,https://www.booking.com/hotel/be/motel-one-brussels.en-gb.html?label=gen173nr-1DCA0oFUISbW90ZWwtb25lLWJydXNzZWxzSDNYBGhsiAEBmAEJuAEHyAEN2AED6AEBiAIBqAIDuAKaudeHBsACAdICJGJhMDdlODVkLWU0ZWUtNDc5My05M2JiLTEzZjBiNGFkZmMzOdgCBOACAQ;sid=cb78d8489b9c18246aa9830225a71862,8.9,United Kingdom,9.0,"Clean, cosy room and lobby. Hand sanitizers everywhere. Nice location that is just outside of the city center. It is about a 15 minute walk to the busy center","<p class=""review_pos ""><svg aria-label=""Positive point"" class=""bk-icon -fonticon-plus review_item_icon"" fill=""#008009"" height=""14"" role=""img"" width=""14"" viewbox=""0 0 32 32"" aria-hidden=""true"" focusable=""false"">
  <path d=""M32 16c0 8.836-7.162 16-16 16-8.834 0-16-5.74-16-16C0 6.451 7.166 0 16 0c8.838 0 16 7.162 16 16zm-6.4-2.585c0-.369-.031-.616-.4-.616h-5.998V7.018c0-.369-.297-.62-.666-.62h-5.068c-.369 0-.666.251-.666.62v5.781H6.901c-.369 0-.499.247-.499.616v5.118c0 .369.132.666.499.666H12.8v5.833c0 .369.297.565.666.565h5.068c.369 0 .666-.196.666-.565v-5.833h5.998c.369 0 .4-.297.4-.666v-5.118z""></path>
</svg><span itemprop=""reviewBody"">Clean, cosy room and lobby. Hand sanitizers everywhere. Nice location that is just outside of the city center. It is about a 15 minute walk to the busy center</span></p>",Leisure trip~Couple~Queen Room~Stayed 5 nights,"{'language': 'en-gb', 'source': 'https://www.booking.com'}",29
14837,(Near) perfect hotel,2020-08-13,Igor,,"07/20/2021, 01:42:54",https://www.booking.com/reviews/be/hotel/motel-one-brussels.en-gb.html?label=gen173nr-1DCA0oFUISbW90ZWwtb25lLWJydXNzZWxzSDNYBGhsiAEBmAEJuAEHyAEN2AED6AEBiAIBqAIDuAKaudeHBsACAdICJGJhMDdlODVkLWU0ZWUtNDc5My05M2JiLTEzZjBiNGFkZmMzOdgCBOACAQ;sid=cb78d8489b9c18246aa9830225a71862;customer_type=total&hp_nav=0&keep_landing=1&order=featuredreviews&page=1&r_lang=en&rows=75&,Motel One Brussels,https://www.booking.com/hotel/be/motel-one-brussels.en-gb.html?label=gen173nr-1DCA0oFUISbW90ZWwtb25lLWJydXNzZWxzSDNYBGhsiAEBmAEJuAEHyAEN2AED6AEBiAIBqAIDuAKaudeHBsACAdICJGJhMDdlODVkLWU0ZWUtNDc5My05M2JiLTEzZjBiNGFkZmMzOdgCBOACAQ;sid=cb78d8489b9c18246aa9830225a71862,8.9,Belgium,9.0,Some staff not wearing masks in contact places. TV signal interrupted every two minutes... In a German hotel. What a shame...,"<p class=""review_neg ""><svg aria-label=""Negative point"" class=""bk-icon -fonticon-removecircle review_item_icon"" fill=""#BDBDBD"" height=""14"" role=""img"" width=""14"" viewbox=""0 0 32 32"" aria-hidden=""true"" focusable=""false""><path d=""m16 0c-8.84 0-16 7.16-16 16s7.16 16 16 16 16-7.16 16-16-7.16-16-16-16zm8 17.6h-16v-3.2h16z""></path></svg><span itemprop=""reviewBody"">Some staff not wearing masks in contact places. TV signal interrupted every two minutes... In a German hotel. What a shame...</span></p>",Leisure trip~Solo traveller~Standard Double Room~Stayed 4 nights,"{'language': 'en-gb', 'source': 'https://www.booking.com'}",21
14852,Superb,2020-08-09,Daniel,,"07/20/2021, 01:42:55",https://www.booking.com/reviews/be/hotel/motel-one-brussels.en-gb.html?label=gen173nr-1DCA0oFUISbW90ZWwtb25lLWJydXNzZWxzSDNYBGhsiAEBmAEJuAEHyAEN2AED6AEBiAIBqAIDuAKaudeHBsACAdICJGJhMDdlODVkLWU0ZWUtNDc5My05M2JiLTEzZjBiNGFkZmMzOdgCBOACAQ;sid=cb78d8489b9c18246aa9830225a71862;customer_type=total&hp_nav=0&keep_landing=1&order=featuredreviews&page=1&r_lang=en&rows=75&,Motel One Brussels,https://www.booking.com/hotel/be/motel-one-brussels.en-gb.html?label=gen173nr-1DCA0oFUISbW90ZWwtb25lLWJydXNzZWxzSDNYBGhsiAEBmAEJuAEHyAEN2AED6AEBiAIBqAIDuAKaudeHBsACAdICJGJhMDdlODVkLWU0ZWUtNDc5My05M2JiLTEzZjBiNGFkZmMzOdgCBOACAQ;sid=cb78d8489b9c18246aa9830225a71862,8.9,Belgium,9.0,"nothing really to say.. , Exceptionnal kindly staff! Covig regulation followed on point","<p class=""review_neg ""><svg aria-label=""Negative point"" class=""bk-icon -fonticon-removecircle review_item_icon"" fill=""#BDBDBD"" height=""14"" role=""img"" width=""14"" viewbox=""0 0 32 32"" aria-hidden=""true"" focusable=""false""><path d=""m16 0c-8.84 0-16 7.16-16 16s7.16 16 16 16 16-7.16 16-16-7.16-16-16-16zm8 17.6h-16v-3.2h16z""></path></svg><span itemprop=""reviewBody"">nothing really to say.. </span></p>,<p class=""review_pos ""><svg aria-label=""Positive point"" class=""bk-icon -fonticon-plus review_item_icon"" fill=""#008009"" height=""14"" role=""img"" width=""14"" viewbox=""0 0 32 32"" aria-hidden=""true"" focusable=""false"">
  <path d=""M32 16c0 8.836-7.162 16-16 16-8.834 0-16-5.74-16-16C0 6.451 7.166 0 16 0c8.838 0 16 7.162 16 16zm-6.4-2.585c0-.369-.031-.616-.4-.616h-5.998V7.018c0-.369-.297-.62-.666-.62h-5.068c-.369 0-.666.251-.666.62v5.781H6.901c-.369 0-.499.247-.499.616v5.118c0 .369.132.666.499.666H12.8v5.833c0 .369.297.565.666.565h5.068c.369 0 .666-.196.666-.565v-5.833h5.998c.369 0 .4-.297.4-.666v-5.118z""></path>
</svg><span itemprop=""reviewBody"">Exceptionnal kindly staff!
Covig regulation followed on point </span></p>",Business trip~Solo traveller~Queen Room~Stayed 2 nights~Submitted via mobile,"{'language': 'en-gb', 'source': 'https://www.booking.com'}",13
14863,Exceptional,2020-08-08,Paul,,"07/20/2021, 01:42:56",https://www.booking.com/reviews/be/hotel/motel-one-brussels.en-gb.html?label=gen173nr-1DCA0oFUISbW90ZWwtb25lLWJydXNzZWxzSDNYBGhsiAEBmAEJuAEHyAEN2AED6AEBiAIBqAIDuAKaudeHBsACAdICJGJhMDdlODVkLWU0ZWUtNDc5My05M2JiLTEzZjBiNGFkZmMzOdgCBOACAQ;sid=cb78d8489b9c18246aa9830225a71862;customer_type=total&hp_nav=0&keep_landing=1&order=featuredreviews&page=1&r_lang=en&rows=75&,Motel One Brussels,https://www.booking.com/hotel/be/motel-one-brussels.en-gb.html?label=gen173nr-1DCA0oFUISbW90ZWwtb25lLWJydXNzZWxzSDNYBGhsiAEBmAEJuAEHyAEN2AED6AEBiAIBqAIDuAKaudeHBsACAdICJGJhMDdlODVkLWU0ZWUtNDc5My05M2JiLTEzZjBiNGFkZmMzOdgCBOACAQ;sid=cb78d8489b9c18246aa9830225a71862,8.9,United Kingdom,10.0,"Lovely room, exceptionally clean. Friendly sraff","<p class=""review_pos ""><svg aria-label=""Positive point"" class=""bk-icon -fonticon-plus review_item_icon"" fill=""#008009"" height=""14"" role=""img"" width=""14"" viewbox=""0 0 32 32"" aria-hidden=""true"" focusable=""false"">
  <path d=""M32 16c0 8.836-7.162 16-16 16-8.834 0-16-5.74-16-16C0 6.451 7.166 0 16 0c8.838 0 16 7.162 16 16zm-6.4-2.585c0-.369-.031-.616-.4-.616h-5.998V7.018c0-.369-.297-.62-.666-.62h-5.068c-.369 0-.666.251-.666.62v5.781H6.901c-.369 0-.499.247-.499.616v5.118c0 .369.132.666.499.666H12.8v5.833c0 .369.297.565.666.565h5.068c.369 0 .666-.196.666-.565v-5.833h5.998c.369 0 .4-.297.4-.666v-5.118z""></path>
</svg><span itemprop=""reviewBody"">Lovely room, exceptionally clean. Friendly sraff</span></p>",Leisure trip~Couple~Queen Room~Stayed 4 nights,"{'language': 'en-gb', 'source': 'https://www.booking.com'}",6
14873,Corona made everything different,2020-07-26,Martin,,"07/20/2021, 01:42:58",https://www.booking.com/reviews/be/hotel/motel-one-brussels.en-gb.html?label=gen173nr-1DCA0oFUISbW90ZWwtb25lLWJydXNzZWxzSDNYBGhsiAEBmAEJuAEHyAEN2AED6AEBiAIBqAIDuAKaudeHBsACAdICJGJhMDdlODVkLWU0ZWUtNDc5My05M2JiLTEzZjBiNGFkZmMzOdgCBOACAQ;sid=cb78d8489b9c18246aa9830225a71862;customer_type=total&hp_nav=0&keep_landing=1&order=featuredreviews&page=1&r_lang=en&rows=75&,Motel One Brussels,https://www.booking.com/hotel/be/motel-one-brussels.en-gb.html?label=gen173nr-1DCA0oFUISbW90ZWwtb25lLWJydXNzZWxzSDNYBGhsiAEBmAEJuAEHyAEN2AED6AEBiAIBqAIDuAKaudeHBsACAdICJGJhMDdlODVkLWU0ZWUtNDc5My05M2JiLTEzZjBiNGFkZmMzOdgCBOACAQ;sid=cb78d8489b9c18246aa9830225a71862,8.9,Netherlands,8.0,"The noise from the air condition of the neighborhood , The measures they undertook to protect their guests and employees. Breakfast great under this circumstances and also the rest of the accommodation. I would book again.","<p class=""review_neg ""><svg aria-label=""Negative point"" class=""bk-icon -fonticon-removecircle review_item_icon"" fill=""#BDBDBD"" height=""14"" role=""img"" width=""14"" viewbox=""0 0 32 32"" aria-hidden=""true"" focusable=""false""><path d=""m16 0c-8.84 0-16 7.16-16 16s7.16 16 16 16 16-7.16 16-16-7.16-16-16-16zm8 17.6h-16v-3.2h16z""></path></svg><span itemprop=""reviewBody"">The noise from the air condition of the neighborhood </span></p>,<p class=""review_pos ""><svg aria-label=""Positive point"" class=""bk-icon -fonticon-plus review_item_icon"" fill=""#008009"" height=""14"" role=""img"" width=""14"" viewbox=""0 0 32 32"" aria-hidden=""true"" focusable=""false"">
  <path d=""M32 16c0 8.836-7.162 16-16 16-8.834 0-16-5.74-16-16C0 6.451 7.166 0 16 0c8.838 0 16 7.162 16 16zm-6.4-2.585c0-.369-.031-.616-.4-.616h-5.998V7.018c0-.369-.297-.62-.666-.62h-5.068c-.369 0-.666.251-.666.62v5.781H6.901c-.369 0-.499.247-.499.616v5.118c0 .369.132.666.499.666H12.8v5.833c0 .369.297.565.666.565h5.068c.369 0 .666-.196.666-.565v-5.833h5.998c.369 0 .4-.297.4-.666v-5.118z""></path>
</svg><span itemprop=""reviewBody"">The measures they undertook to protect their guests and employees. Breakfast great under this circumstances and also the rest of the accommodation. I would book again.</span></p>",Leisure trip~Solo traveller~Queen Room~Stayed 2 nights~Submitted via mobile,"{'language': 'en-gb', 'source': 'https://www.booking.com'}",36
14883,Exceptional,2020-07-24,Denitsa,,"07/20/2021, 01:42:59",https://www.booking.com/reviews/be/hotel/motel-one-brussels.en-gb.html?label=gen173nr-1DCA0oFUISbW90ZWwtb25lLWJydXNzZWxzSDNYBGhsiAEBmAEJuAEHyAEN2AED6AEBiAIBqAIDuAKaudeHBsACAdICJGJhMDdlODVkLWU0ZWUtNDc5My05M2JiLTEzZjBiNGFkZmMzOdgCBOACAQ;sid=cb78d8489b9c18246aa9830225a71862;customer_type=total&hp_nav=0&keep_landing=1&order=featuredreviews&page=1&r_lang=en&rows=75&,Motel One Brussels,https://www.booking.com/hotel/be/motel-one-brussels.en-gb.html?label=gen173nr-1DCA0oFUISbW90ZWwtb25lLWJydXNzZWxzSDNYBGhsiAEBmAEJuAEHyAEN2AED6AEBiAIBqAIDuAKaudeHBsACAdICJGJhMDdlODVkLWU0ZWUtNDc5My05M2JiLTEzZjBiNGFkZmMzOdgCBOACAQ;sid=cb78d8489b9c18246aa9830225a71862,8.9,Bulgaria,10.0,"Great place, great location, exellent value for money.","<p class=""review_pos ""><svg aria-label=""Positive point"" class=""bk-icon -fonticon-plus review_item_icon"" fill=""#008009"" height=""14"" role=""img"" width=""14"" viewbox=""0 0 32 32"" aria-hidden=""true"" focusable=""false"">
  <path d=""M32 16c0 8.836-7.162 16-16 16-8.834 0-16-5.74-16-16C0 6.451 7.166 0 16 0c8.838 0 16 7.162 16 16zm-6.4-2.585c0-.369-.031-.616-.4-.616h-5.998V7.018c0-.369-.297-.62-.666-.62h-5.068c-.369 0-.666.251-.666.62v5.781H6.901c-.369 0-.499.247-.499.616v5.118c0 .369.132.666.499.666H12.8v5.833c0 .369.297.565.666.565h5.068c.369 0 .666-.196.666-.565v-5.833h5.998c.369 0 .4-.297.4-.666v-5.118z""></path>
</svg><span itemprop=""reviewBody"">Great place, great location, exellent value for money.</span></p>",Business trip~Solo traveller~Standard Double Room~Stayed 2 nights~Submitted via mobile,"{'language': 'en-gb', 'source': 'https://www.booking.com'}",8
14893,10/10,2020-07-22,Marek,,"07/20/2021, 01:43:01",https://www.booking.com/reviews/be/hotel/motel-one-brussels.en-gb.html?label=gen173nr-1DCA0oFUISbW90ZWwtb25lLWJydXNzZWxzSDNYBGhsiAEBmAEJuAEHyAEN2AED6AEBiAIBqAIDuAKaudeHBsACAdICJGJhMDdlODVkLWU0ZWUtNDc5My05M2JiLTEzZjBiNGFkZmMzOdgCBOACAQ;sid=cb78d8489b9c18246aa9830225a71862;customer_type=total&hp_nav=0&keep_landing=1&order=featuredreviews&page=1&r_lang=en&rows=75&,Motel One Brussels,https://www.booking.com/hotel/be/motel-one-brussels.en-gb.html?label=gen173nr-1DCA0oFUISbW90ZWwtb25lLWJydXNzZWxzSDNYBGhsiAEBmAEJuAEHyAEN2AED6AEBiAIBqAIDuAKaudeHBsACAdICJGJhMDdlODVkLWU0ZWUtNDc5My05M2JiLTEzZjBiNGFkZmMzOdgCBOACAQ;sid=cb78d8489b9c18246aa9830225a71862,8.9,United Kingdom,10.0,Should be 4 star hotel!,"<p class=""review_pos ""><svg aria-label=""Positive point"" class=""bk-icon -fonticon-plus review_item_icon"" fill=""#008009"" height=""14"" role=""img"" width=""14"" viewbox=""0 0 32 32"" aria-hidden=""true"" focusable=""false"">
  <path d=""M32 16c0 8.836-7.162 16-16 16-8.834 0-16-5.74-16-16C0 6.451 7.166 0 16 0c8.838 0 16 7.162 16 16zm-6.4-2.585c0-.369-.031-.616-.4-.616h-5.998V7.018c0-.369-.297-.62-.666-.62h-5.068c-.369 0-.666.251-.666.62v5.781H6.901c-.369 0-.499.247-.499.616v5.118c0 .369.132.666.499.666H12.8v5.833c0 .369.297.565.666.565h5.068c.369 0 .666-.196.666-.565v-5.833h5.998c.369 0 .4-.297.4-.666v-5.118z""></path>
</svg><span itemprop=""reviewBody"">Should be 4 star hotel!</span></p>",Business trip~Solo traveller~Queen Room~Stayed 1 night~Submitted via mobile,"{'language': 'en-gb', 'source': 'https://www.booking.com'}",5
14903,We will come again,2020-07-19,Alexander,,"07/20/2021, 01:43:02",https://www.booking.com/reviews/be/hotel/motel-one-brussels.en-gb.html?label=gen173nr-1DCA0oFUISbW90ZWwtb25lLWJydXNzZWxzSDNYBGhsiAEBmAEJuAEHyAEN2AED6AEBiAIBqAIDuAKaudeHBsACAdICJGJhMDdlODVkLWU0ZWUtNDc5My05M2JiLTEzZjBiNGFkZmMzOdgCBOACAQ;sid=cb78d8489b9c18246aa9830225a71862;customer_type=total&hp_nav=0&keep_landing=1&order=featuredreviews&page=1&r_lang=en&rows=75&,Motel One Brussels,https://www.booking.com/hotel/be/motel-one-brussels.en-gb.html?label=gen173nr-1DCA0oFUISbW90ZWwtb25lLWJydXNzZWxzSDNYBGhsiAEBmAEJuAEHyAEN2AED6AEBiAIBqAIDuAKaudeHBsACAdICJGJhMDdlODVkLWU0ZWUtNDc5My05M2JiLTEzZjBiNGFkZmMzOdgCBOACAQ;sid=cb78d8489b9c18246aa9830225a71862,8.9,Germany,8.0,"-, Super friendly staff. Quiet rooms and perfect location to walk to everything you want to visit. Covid measures in place. We felt save and had a wonderful stay.","<p class=""review_neg ""><svg aria-label=""Negative point"" class=""bk-icon -fonticon-removecircle review_item_icon"" fill=""#BDBDBD"" height=""14"" role=""img"" width=""14"" viewbox=""0 0 32 32"" aria-hidden=""true"" focusable=""false""><path d=""m16 0c-8.84 0-16 7.16-16 16s7.16 16 16 16 16-7.16 16-16-7.16-16-16-16zm8 17.6h-16v-3.2h16z""></path></svg><span itemprop=""reviewBody"">-</span></p>,<p class=""review_pos ""><svg aria-label=""Positive point"" class=""bk-icon -fonticon-plus review_item_icon"" fill=""#008009"" height=""14"" role=""img"" width=""14"" viewbox=""0 0 32 32"" aria-hidden=""true"" focusable=""false"">
  <path d=""M32 16c0 8.836-7.162 16-16 16-8.834 0-16-5.74-16-16C0 6.451 7.166 0 16 0c8.838 0 16 7.162 16 16zm-6.4-2.585c0-.369-.031-.616-.4-.616h-5.998V7.018c0-.369-.297-.62-.666-.62h-5.068c-.369 0-.666.251-.666.62v5.781H6.901c-.369 0-.499.247-.499.616v5.118c0 .369.132.666.499.666H12.8v5.833c0 .369.297.565.666.565h5.068c.369 0 .666-.196.666-.565v-5.833h5.998c.369 0 .4-.297.4-.666v-5.118z""></path>
</svg><span itemprop=""reviewBody"">Super friendly staff. Quiet rooms and perfect location to walk to everything you want to visit. Covid measures in place. We felt save and had a wonderful stay.</span></p>",Leisure trip~Couple~Queen Room~Stayed 1 night~Submitted via mobile,"{'language': 'en-gb', 'source': 'https://www.booking.com'}",29
